Year,Month,Day,Region,Industrial_Index,CO2,Deforestation,AQI
2019,4,19,Punjab,168.5,612.8,2.34,244.0
2019,4,19,Sindh,186.9,643.5,2.48,186.0
2019,4,20,Punjab,174.5,655.9,2.42,265.0
2019,4,20,Sindh,166.2,593.9,2.52,172.0
2019,4,21,Punjab,178.9,658.6,2.25,254.0
2019,4,21,Sindh,175.0,620.6,2.52,179.0
2019,4,22,Punjab,193.4,772.8,2.28,298.0
2019,4,22,Sindh,176.1,629.3,2.52,182.0
2019,4,23,Punjab,189.7,694.0,2.27,267.0
2019,4,23,Sindh,179.3,625.5,2.53,190.0
2019,4,24,Punjab,195.5,740.5,2.32,281.0
2019,4,24,Sindh,174.3,619.2,2.49,179.0
2019,4,25,Punjab,195.8,709.5,2.35,278.0
2019,4,25,Sindh,175.4,607.3,2.54,182.0
2019,4,26,Punjab,178.3,709.7,2.37,267.0
2019,4,26,Sindh,172.0,632.7,2.49,193.0
2019,4,27,Punjab,181.2,696.4,2.33,282.0
2019,4,27,Sindh,175.3,601.3,2.48,184.0
2019,4,28,Punjab,179.4,684.5,2.42,264.0
2019,4,28,Sindh,172.3,634.5,2.47,188.0
2019,4,29,Punjab,177.4,703.6,2.26,246.0
2019,4,29,Sindh,177.1,620.4,2.5,188.0
2019,4,30,Punjab,168.1,641.7,2.25,233.0
2019,4,30,Sindh,172.2,582.0,2.5,178.0
2019,5,1,Punjab,182.7,698.8,2.36,259.0
2019,5,1,Sindh,176.0,636.4,2.52,191.0
2019,5,2,Punjab,172.6,658.6,2.3,239.0
2019,5,2,Sindh,174.0,610.7,2.51,185.0
2019,5,3,Punjab,182.7,705.5,2.22,260.0
2019,5,3,Sindh,179.8,641.9,2.48,205.0
2019,5,4,Punjab,199.9,749.9,2.28,276.0
2019,5,4,Sindh,173.9,627.0,2.5,194.0
2019,5,5,Punjab,179.0,675.9,2.31,227.0
2019,5,5,Sindh,165.3,583.7,2.5,192.0
2019,5,6,Punjab,184.7,717.9,2.26,267.0
2019,5,6,Sindh,180.5,623.0,2.47,187.0
2019,5,7,Punjab,190.4,729.1,2.24,251.0
2019,5,7,Sindh,169.7,608.7,2.49,186.0
2019,5,8,Punjab,185.5,702.4,2.28,240.0
2019,5,8,Sindh,171.0,598.6,2.49,177.0
2019,5,9,Punjab,185.6,677.3,2.24,230.0
2019,5,9,Sindh,171.3,610.0,2.54,183.0
2019,5,10,Punjab,180.4,715.5,2.33,257.0
2019,5,10,Sindh,181.2,602.0,2.51,195.0
2019,5,11,Punjab,181.5,676.5,2.2,230.0
2019,5,11,Sindh,163.7,579.6,2.52,177.0
2019,5,12,Punjab,175.7,687.5,2.3,230.0
2019,5,12,Sindh,190.1,655.7,2.48,208.0
2019,5,13,Punjab,190.2,726.4,2.32,245.0
2019,5,13,Sindh,179.7,653.8,2.53,193.0
2019,5,14,Punjab,169.6,618.5,2.29,192.0
2019,5,14,Sindh,175.6,623.9,2.53,186.0
2019,5,15,Punjab,191.3,752.1,2.35,248.0
2019,5,15,Sindh,174.2,613.4,2.47,187.0
2019,5,16,Punjab,172.4,660.1,2.23,209.0
2019,5,16,Sindh,176.0,623.1,2.49,191.0
2019,5,17,Punjab,191.4,753.9,2.27,250.0
2019,5,17,Sindh,177.2,605.1,2.52,192.0
2019,5,18,Punjab,180.9,683.7,2.28,234.0
2019,5,18,Sindh,177.8,646.7,2.52,200.0
2019,5,19,Punjab,173.9,674.9,2.34,230.0
2019,5,19,Sindh,177.4,650.8,2.5,197.0
2019,5,20,Punjab,188.4,680.8,2.31,238.0
2019,5,20,Sindh,175.1,618.7,2.5,190.0
2019,5,21,Punjab,191.3,716.9,2.41,248.0
2019,5,21,Sindh,173.7,631.8,2.5,193.0
2019,5,22,Punjab,180.4,660.1,2.26,209.0
2019,5,22,Sindh,174.0,600.3,2.51,182.0
2019,5,23,Punjab,189.7,713.4,2.23,232.0
2019,5,23,Sindh,173.8,596.2,2.53,182.0
2019,5,24,Punjab,165.7,639.2,2.39,207.0
2019,5,24,Sindh,180.4,632.2,2.5,200.0
2019,5,25,Punjab,173.5,647.2,2.23,185.0
2019,5,25,Sindh,177.8,628.7,2.53,186.0
2019,5,26,Punjab,194.4,756.2,2.34,233.0
2019,5,26,Sindh,160.1,554.6,2.5,184.0
2019,5,27,Punjab,182.4,675.9,2.26,213.0
2019,5,27,Sindh,178.1,631.6,2.49,194.0
2019,5,28,Punjab,169.3,661.1,2.2,206.0
2019,5,28,Sindh,175.9,620.1,2.53,189.0
2019,5,29,Punjab,178.7,705.1,2.29,229.0
2019,5,29,Sindh,174.8,596.9,2.53,191.0
2019,5,30,Punjab,176.9,692.6,2.35,224.0
2019,5,30,Sindh,173.0,613.3,2.53,199.0
2019,5,31,Punjab,183.0,688.6,2.25,198.0
2019,5,31,Sindh,180.6,645.1,2.49,205.0
2019,6,1,Punjab,181.4,646.9,2.34,207.0
2019,6,1,Sindh,179.8,631.7,2.5,199.0
2019,6,2,Punjab,185.9,718.0,2.35,227.0
2019,6,2,Sindh,171.2,616.4,2.53,198.0
2019,6,3,Punjab,183.9,696.5,2.25,222.0
2019,6,3,Sindh,177.1,601.6,2.51,180.0
2019,6,4,Punjab,195.4,723.1,2.3,235.0
2019,6,4,Sindh,170.3,602.9,2.49,187.0
2019,6,5,Punjab,188.0,703.3,2.39,217.0
2019,6,5,Sindh,168.2,571.3,2.52,177.0
2019,6,6,Punjab,188.3,744.3,2.34,244.0
2019,6,6,Sindh,172.0,585.4,2.5,191.0
2019,6,7,Punjab,194.0,714.5,2.3,210.0
2019,6,7,Sindh,179.5,618.8,2.55,192.0
2019,6,8,Punjab,181.6,699.6,2.33,204.0
2019,6,8,Sindh,180.0,615.9,2.55,198.0
2019,6,9,Punjab,174.7,668.2,2.28,206.0
2019,6,9,Sindh,177.8,614.2,2.53,195.0
2019,6,10,Punjab,194.5,732.0,2.37,221.0
2019,6,10,Sindh,178.9,623.0,2.54,191.0
2019,6,11,Punjab,186.0,719.6,2.37,222.0
2019,6,11,Sindh,177.9,635.2,2.52,195.0
2019,6,12,Punjab,186.1,739.7,2.32,245.0
2019,6,12,Sindh,172.1,597.7,2.53,195.0
2019,6,13,Punjab,179.9,677.8,2.33,206.0
2019,6,13,Sindh,177.5,597.6,2.54,185.0
2019,6,14,Punjab,180.1,679.6,2.27,204.0
2019,6,14,Sindh,179.4,645.1,2.52,202.0
2019,6,15,Punjab,191.9,741.6,2.25,214.0
2019,6,15,Sindh,179.2,614.7,2.51,189.0
2019,6,16,Punjab,193.0,751.9,2.3,209.0
2019,6,16,Sindh,181.4,634.1,2.48,196.0
2019,6,17,Punjab,191.5,725.0,2.31,216.0
2019,6,17,Sindh,179.0,633.4,2.51,198.0
2019,6,18,Punjab,191.6,721.9,2.37,226.0
2019,6,18,Sindh,177.3,623.5,2.53,192.0
2019,6,19,Punjab,189.9,677.1,2.36,196.0
2019,6,19,Sindh,180.9,649.6,2.54,198.0
2019,6,20,Punjab,186.4,692.8,2.33,208.0
2019,6,20,Sindh,175.5,621.3,2.53,197.0
2019,6,21,Punjab,184.0,676.4,2.38,212.0
2019,6,21,Sindh,171.2,586.4,2.51,182.0
2019,6,22,Punjab,195.1,755.2,2.27,238.0
2019,6,22,Sindh,174.8,644.6,2.48,197.0
2019,6,23,Punjab,182.5,688.7,2.37,206.0
2019,6,23,Sindh,172.0,604.8,2.51,186.0
2019,6,24,Punjab,188.5,710.7,2.28,209.0
2019,6,24,Sindh,172.3,601.0,2.51,190.0
2019,6,25,Punjab,179.2,680.6,2.38,183.0
2019,6,25,Sindh,175.0,627.1,2.51,202.0
2019,6,26,Punjab,180.4,668.0,2.32,186.0
2019,6,26,Sindh,171.8,605.1,2.53,199.0
2019,6,27,Punjab,183.8,729.5,2.22,209.0
2019,6,27,Sindh,174.3,615.9,2.56,191.0
2019,6,28,Punjab,179.3,707.4,2.36,197.0
2019,6,28,Sindh,166.4,619.7,2.52,206.0
2019,6,29,Punjab,192.2,762.6,2.36,227.0
2019,6,29,Sindh,176.9,615.2,2.51,189.0
2019,6,30,Punjab,175.1,678.9,2.3,213.0
2019,6,30,Sindh,175.9,610.9,2.51,198.0
2019,7,1,Punjab,186.7,708.8,2.31,220.0
2019,7,1,Sindh,171.9,603.2,2.52,187.0
2019,7,2,Punjab,187.0,742.9,2.32,219.0
2019,7,2,Sindh,179.3,643.5,2.5,197.0
2019,7,3,Punjab,171.5,638.1,2.23,186.0
2019,7,3,Sindh,180.7,609.8,2.52,189.0
2019,7,4,Punjab,182.5,676.1,2.21,183.0
2019,7,4,Sindh,168.0,558.5,2.53,180.0
2019,7,5,Punjab,188.1,702.9,2.39,217.0
2019,7,5,Sindh,172.2,594.1,2.52,192.0
2019,7,6,Punjab,189.6,730.8,2.29,195.0
2019,7,6,Sindh,172.2,578.3,2.53,188.0
2019,7,7,Punjab,184.6,686.1,2.42,206.0
2019,7,7,Sindh,171.4,593.6,2.53,184.0
2019,7,8,Punjab,191.7,725.2,2.4,215.0
2019,7,8,Sindh,180.3,638.6,2.49,194.0
2019,7,9,Punjab,185.4,672.6,2.41,184.0
2019,7,9,Sindh,175.2,599.9,2.53,186.0
2019,7,10,Punjab,186.5,718.1,2.3,204.0
2019,7,10,Sindh,174.9,590.7,2.51,187.0
2019,7,11,Punjab,188.4,685.6,2.25,182.0
2019,7,11,Sindh,166.2,582.8,2.5,184.0
2019,7,12,Punjab,193.9,718.0,2.28,195.0
2019,7,12,Sindh,179.5,641.0,2.5,195.0
2019,7,13,Punjab,181.1,712.5,2.31,188.0
2019,7,13,Sindh,170.1,570.0,2.53,184.0
2019,7,14,Punjab,182.6,717.7,2.21,212.0
2019,7,14,Sindh,176.6,630.5,2.52,209.0
2019,7,15,Punjab,181.2,696.2,2.31,210.0
2019,7,15,Sindh,177.8,634.4,2.49,195.0
2019,7,16,Punjab,184.0,704.7,2.32,180.0
2019,7,16,Sindh,183.2,655.5,2.53,201.0
2019,7,17,Punjab,198.1,742.2,2.27,232.0
2019,7,17,Sindh,169.9,612.9,2.49,195.0
2019,7,18,Punjab,191.3,711.6,2.28,203.0
2019,7,18,Sindh,161.4,597.8,2.53,186.0
2019,7,19,Punjab,177.7,668.2,2.32,192.0
2019,7,19,Sindh,177.4,615.6,2.53,197.0
2019,7,20,Punjab,182.0,661.5,2.35,173.0
2019,7,20,Sindh,185.5,651.0,2.54,199.0
2019,7,21,Punjab,189.9,726.6,2.29,223.0
2019,7,21,Sindh,182.7,633.4,2.56,207.0
2019,7,22,Punjab,179.7,683.8,2.35,198.0
2019,7,22,Sindh,177.6,621.7,2.5,196.0
2019,7,23,Punjab,181.2,669.9,2.34,202.0
2019,7,23,Sindh,174.2,632.5,2.52,194.0
2019,7,24,Punjab,197.8,783.0,2.34,243.0
2019,7,24,Sindh,180.7,612.2,2.52,189.0
2019,7,25,Punjab,182.2,704.4,2.31,216.0
2019,7,25,Sindh,171.8,588.4,2.53,184.0
2019,7,26,Punjab,194.8,754.0,2.27,214.0
2019,7,26,Sindh,179.1,647.5,2.53,208.0
2019,7,27,Punjab,197.2,739.7,2.42,216.0
2019,7,27,Sindh,179.3,642.7,2.52,193.0
2019,7,28,Punjab,181.4,689.2,2.37,193.0
2019,7,28,Sindh,182.1,631.8,2.52,193.0
2019,7,29,Punjab,180.2,697.2,2.39,212.0
2019,7,29,Sindh,190.6,679.9,2.5,205.0
2019,7,30,Punjab,185.1,706.6,2.34,209.0
2019,7,30,Sindh,178.8,630.9,2.55,196.0
2019,7,31,Punjab,178.7,711.0,2.33,218.0
2019,7,31,Sindh,174.3,632.6,2.54,195.0
2019,8,1,Punjab,188.4,711.9,2.37,220.0
2019,8,1,Sindh,176.8,619.8,2.55,186.0
2019,8,2,Punjab,185.8,696.1,2.25,185.0
2019,8,2,Sindh,168.1,603.6,2.52,187.0
2019,8,3,Punjab,190.4,736.3,2.29,231.0
2019,8,3,Sindh,173.5,646.8,2.51,199.0
2019,8,4,Punjab,198.8,730.0,2.3,225.0
2019,8,4,Sindh,174.9,621.2,2.51,190.0
2019,8,5,Punjab,194.2,756.4,2.32,222.0
2019,8,5,Sindh,174.4,611.1,2.53,194.0
2019,8,6,Punjab,191.6,702.1,2.3,211.0
2019,8,6,Sindh,177.8,633.1,2.51,200.0
2019,8,7,Punjab,172.0,666.4,2.36,195.0
2019,8,7,Sindh,173.0,599.9,2.57,187.0
2019,8,8,Punjab,191.3,714.1,2.35,219.0
2019,8,8,Sindh,182.7,675.3,2.5,207.0
2019,8,9,Punjab,201.6,775.7,2.42,233.0
2019,8,9,Sindh,177.1,622.7,2.53,182.0
2019,8,10,Punjab,163.8,640.6,2.47,195.0
2019,8,10,Sindh,177.1,615.8,2.56,189.0
2019,8,11,Punjab,193.5,738.2,2.29,223.0
2019,8,11,Sindh,175.6,601.9,2.54,192.0
2019,8,12,Punjab,186.7,685.5,2.36,201.0
2019,8,12,Sindh,178.0,639.5,2.53,194.0
2019,8,13,Punjab,181.2,670.8,2.36,203.0
2019,8,13,Sindh,181.4,647.8,2.51,194.0
2019,8,14,Punjab,194.5,724.5,2.35,248.0
2019,8,14,Sindh,173.0,597.9,2.5,197.0
2019,8,15,Punjab,201.8,729.0,2.3,215.0
2019,8,15,Sindh,174.0,617.7,2.55,200.0
2019,8,16,Punjab,194.4,761.2,2.31,232.0
2019,8,16,Sindh,175.8,592.8,2.56,187.0
2019,8,17,Punjab,185.3,706.2,2.36,210.0
2019,8,17,Sindh,170.6,600.0,2.52,191.0
2019,8,18,Punjab,180.7,664.1,2.31,196.0
2019,8,18,Sindh,173.3,613.4,2.51,177.0
2019,8,19,Punjab,189.5,749.2,2.36,242.0
2019,8,19,Sindh,175.1,638.3,2.48,190.0
2019,8,20,Punjab,195.4,728.4,2.34,234.0
2019,8,20,Sindh,181.8,624.9,2.51,189.0
2019,8,21,Punjab,185.3,709.3,2.36,221.0
2019,8,21,Sindh,178.8,606.7,2.53,185.0
2019,8,22,Punjab,186.2,690.9,2.31,225.0
2019,8,22,Sindh,178.5,611.3,2.56,185.0
2019,8,23,Punjab,211.1,761.9,2.36,249.0
2019,8,23,Sindh,181.8,616.3,2.55,176.0
2019,8,24,Punjab,197.2,722.1,2.31,226.0
2019,8,24,Sindh,176.9,639.2,2.54,196.0
2019,8,25,Punjab,197.8,742.8,2.36,221.0
2019,8,25,Sindh,179.6,651.7,2.52,200.0
2019,8,26,Punjab,177.0,690.6,2.42,228.0
2019,8,26,Sindh,177.1,624.8,2.52,198.0
2019,8,27,Punjab,183.1,702.6,2.37,226.0
2019,8,27,Sindh,179.0,644.9,2.56,191.0
2019,8,28,Punjab,189.4,722.5,2.37,233.0
2019,8,28,Sindh,174.8,613.8,2.54,182.0
2019,8,29,Punjab,180.8,647.0,2.4,203.0
2019,8,29,Sindh,165.6,578.0,2.49,164.0
2019,8,30,Punjab,201.7,791.8,2.29,265.0
2019,8,30,Sindh,177.1,614.9,2.52,185.0
2019,8,31,Punjab,200.2,765.3,2.45,255.0
2019,8,31,Sindh,184.9,642.6,2.52,198.0
2019,9,1,Punjab,184.7,699.6,2.31,225.0
2019,9,1,Sindh,182.5,615.4,2.52,183.0
2019,9,2,Punjab,203.3,795.2,2.4,251.0
2019,9,2,Sindh,182.7,643.4,2.55,204.0
2019,9,3,Punjab,189.1,743.4,2.4,257.0
2019,9,3,Sindh,184.1,643.7,2.53,192.0
2019,9,4,Punjab,209.9,820.5,2.32,279.0
2019,9,4,Sindh,178.4,635.5,2.53,191.0
2019,9,5,Punjab,190.3,718.4,2.41,242.0
2019,9,5,Sindh,178.9,627.7,2.56,182.0
2019,9,6,Punjab,193.8,716.6,2.39,213.0
2019,9,6,Sindh,174.9,609.7,2.52,185.0
2019,9,7,Punjab,200.5,781.6,2.46,265.0
2019,9,7,Sindh,176.4,604.5,2.57,173.0
2019,9,8,Punjab,199.6,731.0,2.37,245.0
2019,9,8,Sindh,181.1,635.1,2.52,193.0
2019,9,9,Punjab,193.5,774.2,2.36,257.0
2019,9,9,Sindh,184.1,655.4,2.54,198.0
2019,9,10,Punjab,188.3,716.1,2.34,251.0
2019,9,10,Sindh,177.4,603.8,2.53,188.0
2019,9,11,Punjab,193.6,714.5,2.28,251.0
2019,9,11,Sindh,175.9,616.9,2.54,179.0
2019,9,12,Punjab,183.0,670.8,2.35,235.0
2019,9,12,Sindh,178.2,627.1,2.55,188.0
2019,9,13,Punjab,190.8,699.5,2.35,252.0
2019,9,13,Sindh,181.2,623.5,2.55,188.0
2019,9,14,Punjab,180.8,689.7,2.38,230.0
2019,9,14,Sindh,171.0,589.8,2.52,179.0
2019,9,15,Punjab,175.4,666.6,2.3,227.0
2019,9,15,Sindh,166.8,587.2,2.51,171.0
2019,9,16,Punjab,190.1,697.8,2.36,246.0
2019,9,16,Sindh,175.5,597.4,2.59,167.0
2019,9,17,Punjab,199.9,752.4,2.4,260.0
2019,9,17,Sindh,172.2,608.0,2.53,182.0
2019,9,18,Punjab,197.2,722.2,2.4,264.0
2019,9,18,Sindh,175.8,601.9,2.55,178.0
2019,9,19,Punjab,189.2,730.9,2.28,254.0
2019,9,19,Sindh,177.7,637.7,2.51,184.0
2019,9,20,Punjab,203.9,773.8,2.41,290.0
2019,9,20,Sindh,176.2,651.6,2.53,195.0
2019,9,21,Punjab,185.4,697.1,2.36,242.0
2019,9,21,Sindh,185.7,637.1,2.54,187.0
2019,9,22,Punjab,174.7,638.1,2.36,253.0
2019,9,22,Sindh,180.1,638.4,2.55,180.0
2019,9,23,Punjab,172.6,650.0,2.25,256.0
2019,9,23,Sindh,180.0,619.2,2.48,172.0
2019,9,24,Punjab,180.7,678.3,2.45,249.0
2019,9,24,Sindh,181.7,651.4,2.54,184.0
2019,9,25,Punjab,196.7,753.9,2.38,288.0
2019,9,25,Sindh,172.9,586.1,2.52,185.0
2019,9,26,Punjab,185.2,707.0,2.3,256.0
2019,9,26,Sindh,183.8,650.5,2.55,193.0
2019,9,27,Punjab,194.0,753.0,2.39,289.0
2019,9,27,Sindh,178.3,610.8,2.52,179.0
2019,9,28,Punjab,203.5,763.6,2.39,282.0
2019,9,28,Sindh,182.0,634.0,2.52,183.0
2019,9,29,Punjab,181.6,652.8,2.44,234.0
2019,9,29,Sindh,173.3,591.2,2.53,172.0
2019,9,30,Punjab,194.3,758.0,2.36,249.0
2019,9,30,Sindh,171.0,610.7,2.52,184.0
2019,10,1,Punjab,194.8,721.5,2.38,270.0
2019,10,1,Sindh,182.9,627.4,2.53,179.0
2019,10,2,Punjab,183.7,675.7,2.35,261.0
2019,10,2,Sindh,180.7,640.6,2.52,188.0
2019,10,3,Punjab,201.4,764.5,2.41,304.0
2019,10,3,Sindh,174.3,604.9,2.5,174.0
2019,10,4,Punjab,188.3,721.7,2.34,277.0
2019,10,4,Sindh,174.5,609.1,2.56,186.0
2019,10,5,Punjab,187.6,702.3,2.33,281.0
2019,10,5,Sindh,184.5,648.0,2.52,189.0
2019,10,6,Punjab,207.6,778.2,2.38,295.0
2019,10,6,Sindh,173.0,594.0,2.54,178.0
2019,10,7,Punjab,195.0,733.1,2.32,281.0
2019,10,7,Sindh,187.2,658.2,2.56,185.0
2019,10,8,Punjab,198.2,781.7,2.46,315.0
2019,10,8,Sindh,174.5,633.6,2.53,187.0
2019,10,9,Punjab,201.7,766.5,2.48,276.0
2019,10,9,Sindh,182.2,626.0,2.53,178.0
2019,10,10,Punjab,185.7,686.4,2.36,273.0
2019,10,10,Sindh,177.4,638.5,2.55,183.0
2019,10,11,Punjab,201.0,744.6,2.31,290.0
2019,10,11,Sindh,182.1,659.8,2.57,196.0
2019,10,12,Punjab,187.0,705.7,2.4,296.0
2019,10,12,Sindh,176.4,605.1,2.52,168.0
2019,10,13,Punjab,186.7,714.3,2.36,281.0
2019,10,13,Sindh,178.3,602.3,2.54,174.0
2019,10,14,Punjab,189.0,727.7,2.44,299.0
2019,10,14,Sindh,179.4,632.3,2.51,182.0
2019,10,15,Punjab,186.2,710.1,2.35,297.0
2019,10,15,Sindh,174.2,601.4,2.54,174.0
2019,10,16,Punjab,197.8,734.9,2.41,284.0
2019,10,16,Sindh,182.9,668.3,2.54,186.0
2019,10,17,Punjab,193.4,726.5,2.39,295.0
2019,10,17,Sindh,176.7,618.9,2.53,186.0
2019,10,18,Punjab,187.4,726.8,2.35,293.0
2019,10,18,Sindh,178.1,611.5,2.54,167.0
2019,10,19,Punjab,196.8,724.9,2.4,309.0
2019,10,19,Sindh,174.3,593.0,2.52,176.0
2019,10,20,Punjab,189.2,709.8,2.43,302.0
2019,10,20,Sindh,166.5,599.2,2.55,176.0
2019,10,21,Punjab,188.9,729.6,2.39,301.0
2019,10,21,Sindh,178.4,615.9,2.57,184.0
2019,10,22,Punjab,191.9,746.8,2.39,300.0
2019,10,22,Sindh,191.5,670.8,2.52,179.0
2019,10,23,Punjab,195.3,738.3,2.35,319.0
2019,10,23,Sindh,183.4,656.1,2.53,179.0
2019,10,24,Punjab,194.8,731.9,2.45,308.0
2019,10,24,Sindh,179.4,620.5,2.56,182.0
2019,10,25,Punjab,188.8,690.9,2.44,280.0
2019,10,25,Sindh,178.2,623.0,2.57,166.0
2019,10,26,Punjab,198.5,764.9,2.37,307.0
2019,10,26,Sindh,179.6,628.5,2.52,168.0
2019,10,27,Punjab,190.0,748.4,2.39,322.0
2019,10,27,Sindh,182.3,648.3,2.54,178.0
2019,10,28,Punjab,186.6,760.4,2.46,312.0
2019,10,28,Sindh,173.7,616.8,2.55,174.0
2019,10,29,Punjab,180.1,692.3,2.34,319.0
2019,10,29,Sindh,185.2,644.9,2.55,187.0
2019,10,30,Punjab,199.8,758.3,2.42,317.0
2019,10,30,Sindh,183.2,642.3,2.5,177.0
2019,10,31,Punjab,192.1,711.5,2.37,310.0
2019,10,31,Sindh,183.3,635.9,2.56,174.0
2019,11,1,Punjab,193.7,698.6,2.48,310.0
2019,11,1,Sindh,181.9,614.5,2.58,173.0
2019,11,2,Punjab,200.5,765.3,2.4,325.0
2019,11,2,Sindh,179.8,633.3,2.55,178.0
2019,11,3,Punjab,188.3,762.6,2.46,311.0
2019,11,3,Sindh,183.1,669.4,2.53,186.0
2019,11,4,Punjab,181.2,714.0,2.36,318.0
2019,11,4,Sindh,182.8,626.4,2.54,173.0
2019,11,5,Punjab,192.8,755.0,2.33,324.0
2019,11,5,Sindh,178.1,611.7,2.58,160.0
2019,11,6,Punjab,194.8,745.0,2.39,331.0
2019,11,6,Sindh,177.0,606.5,2.57,164.0
2019,11,7,Punjab,190.2,730.1,2.41,325.0
2019,11,7,Sindh,180.4,642.3,2.56,184.0
2019,11,8,Punjab,204.2,727.4,2.37,328.0
2019,11,8,Sindh,187.7,663.6,2.56,183.0
2019,11,9,Punjab,172.6,671.0,2.44,324.0
2019,11,9,Sindh,173.8,605.8,2.54,166.0
2019,11,10,Punjab,201.5,753.9,2.39,332.0
2019,11,10,Sindh,172.7,590.5,2.55,169.0
2019,11,11,Punjab,198.9,741.7,2.3,329.0
2019,11,11,Sindh,180.9,634.4,2.55,168.0
2019,11,12,Punjab,196.2,739.3,2.43,319.0
2019,11,12,Sindh,180.3,607.6,2.56,166.0
2019,11,13,Punjab,166.0,623.5,2.36,293.0
2019,11,13,Sindh,181.0,635.5,2.58,175.0
2019,11,14,Punjab,203.0,756.9,2.38,348.0
2019,11,14,Sindh,181.3,647.8,2.57,175.0
2019,11,15,Punjab,184.5,701.5,2.48,322.0
2019,11,15,Sindh,179.0,607.9,2.52,167.0
2019,11,16,Punjab,188.7,706.0,2.49,334.0
2019,11,16,Sindh,187.6,633.7,2.56,172.0
2019,11,17,Punjab,191.5,729.6,2.38,335.0
2019,11,17,Sindh,172.2,626.4,2.57,164.0
2019,11,18,Punjab,196.2,715.6,2.43,321.0
2019,11,18,Sindh,176.1,607.2,2.56,167.0
2019,11,19,Punjab,198.1,748.3,2.38,349.0
2019,11,19,Sindh,179.8,646.2,2.54,169.0
2019,11,20,Punjab,200.1,738.6,2.39,342.0
2019,11,20,Sindh,172.1,600.0,2.61,165.0
2019,11,21,Punjab,199.6,745.5,2.38,348.0
2019,11,21,Sindh,179.5,625.7,2.53,177.0
2019,11,22,Punjab,195.1,744.3,2.32,341.0
2019,11,22,Sindh,188.7,666.9,2.53,179.0
2019,11,23,Punjab,196.5,714.5,2.41,332.0
2019,11,23,Sindh,180.5,618.5,2.56,162.0
2019,11,24,Punjab,184.5,684.5,2.42,331.0
2019,11,24,Sindh,181.6,637.5,2.6,172.0
2019,11,25,Punjab,187.2,722.9,2.37,341.0
2019,11,25,Sindh,174.2,603.8,2.54,160.0
2019,11,26,Punjab,200.5,733.5,2.46,367.0
2019,11,26,Sindh,177.4,601.1,2.55,166.0
2019,11,27,Punjab,200.0,795.7,2.39,379.0
2019,11,27,Sindh,178.6,630.3,2.58,170.0
2019,11,28,Punjab,199.2,781.0,2.38,372.0
2019,11,28,Sindh,179.0,622.4,2.55,177.0
2019,11,29,Punjab,189.3,709.6,2.44,342.0
2019,11,29,Sindh,187.0,652.1,2.55,181.0
2019,11,30,Punjab,200.8,747.2,2.33,336.0
2019,11,30,Sindh,183.4,623.8,2.57,168.0
2019,12,1,Punjab,184.3,704.2,2.46,336.0
2019,12,1,Sindh,175.1,636.7,2.56,175.0
2019,12,2,Punjab,202.2,739.5,2.39,350.0
2019,12,2,Sindh,181.9,649.8,2.58,173.0
2019,12,3,Punjab,191.6,687.9,2.46,337.0
2019,12,3,Sindh,183.2,655.7,2.58,176.0
2019,12,4,Punjab,207.2,778.1,2.48,372.0
2019,12,4,Sindh,186.4,647.9,2.56,172.0
2019,12,5,Punjab,181.6,687.3,2.45,348.0
2019,12,5,Sindh,188.7,634.4,2.56,174.0
2019,12,6,Punjab,207.9,791.9,2.37,380.0
2019,12,6,Sindh,175.7,644.3,2.56,180.0
2019,12,7,Punjab,191.0,713.3,2.35,362.0
2019,12,7,Sindh,176.8,617.8,2.57,170.0
2019,12,8,Punjab,190.9,750.8,2.34,361.0
2019,12,8,Sindh,174.6,599.8,2.56,166.0
2019,12,9,Punjab,195.5,713.0,2.47,356.0
2019,12,9,Sindh,179.7,635.3,2.56,175.0
2019,12,10,Punjab,188.4,693.2,2.41,350.0
2019,12,10,Sindh,183.3,658.9,2.58,179.0
2019,12,11,Punjab,193.5,744.9,2.39,368.0
2019,12,11,Sindh,185.9,650.3,2.59,169.0
2019,12,12,Punjab,188.2,691.9,2.41,360.0
2019,12,12,Sindh,180.6,651.3,2.53,182.0
2019,12,13,Punjab,188.5,692.4,2.47,357.0
2019,12,13,Sindh,179.4,644.2,2.56,181.0
2019,12,14,Punjab,198.1,755.2,2.46,359.0
2019,12,14,Sindh,181.8,620.2,2.54,165.0
2019,12,15,Punjab,187.0,689.7,2.44,348.0
2019,12,15,Sindh,176.9,609.0,2.55,161.0
2019,12,16,Punjab,188.2,712.3,2.45,358.0
2019,12,16,Sindh,191.6,684.8,2.57,185.0
2019,12,17,Punjab,183.4,682.8,2.43,369.0
2019,12,17,Sindh,173.1,565.2,2.57,155.0
2019,12,18,Punjab,190.4,706.2,2.44,353.0
2019,12,18,Sindh,182.1,635.1,2.56,169.0
2019,12,19,Punjab,204.9,736.7,2.43,358.0
2019,12,19,Sindh,191.3,648.2,2.52,166.0
2019,12,20,Punjab,187.7,716.2,2.42,365.0
2019,12,20,Sindh,181.3,627.3,2.54,169.0
2019,12,21,Punjab,188.7,692.1,2.46,359.0
2019,12,21,Sindh,180.3,626.6,2.58,170.0
2019,12,22,Punjab,196.2,742.0,2.44,371.0
2019,12,22,Sindh,179.5,622.9,2.5,170.0
2019,12,23,Punjab,191.7,718.2,2.38,360.0
2019,12,23,Sindh,180.4,623.2,2.58,168.0
